pos_code;foto_lokasi_bagian_depan;foto_lokasi_bagian_dalam;foto_tambahan_lokasi_pos;status_upload;timestamp
POS16494;https://drive.google.com/open?id=1U2DZNhT8rHYVDSyIev3r0lg2nUsMvmbx;https://drive.google.com/open?id=14AYmlYSE1vQt30XFF0sZYbo9Ji1n2Sx0;https://drive.google.com/open?id=1O-9RBTYuEUp1VkpdC0Ew8k0Cyz0JSoLu;APPROVE;2023-10-31
POS16188;https://drive.google.com/open?id=1hDhdLgjwnTdO2dlEY-wTUqCo_UX8K_4m;https://drive.google.com/open?id=1o5vdN2EQkzEWkwGpfgkBztTNDyn4z--4;https://drive.google.com/open?id=1MZjrFqbGoSTXFVkX4A7FTU80Sl_MgLB6;APPROVE;2023-10-31
POS16059;https://drive.google.com/open?id=1xU1vsv-sObTgO2wywsr31WYMpdiIlSqi;https://drive.google.com/open?id=1iGAghj3MSfqbBCX-Lhx48sm1yvRu8Q8U;https://drive.google.com/open?id=1GKX_Y5EI6qB4MJBYAKPAqFwHTnbWfLR7;APPROVE;2023-10-31
POS16077;https://drive.google.com/open?id=1pjBosZhWDMgIpkRaOoLNvD9k4NAUsctg;https://drive.google.com/open?id=1L9YRiL3z7GXbVA8T00MQcrbdkwPAdSwL;https://drive.google.com/open?id=1pCrhs60SkLXF1kRwil3GIFKfllw51_Ql;APPROVE;2023-10-31
POS16084;https://drive.google.com/open?id=1usstSmiQdKPdHaHWaQ-34RU51gAyJHtP;https://drive.google.com/open?id=1XszOFr8vtYL_Mkb59CWVFL0z6kE1eWnx;https://drive.google.com/open?id=1i_UYQJabjpulCJPjyUsQ5z8iX96fI0SL;APPROVE;2023-11-01
POS16233;https://drive.google.com/open?id=1ZgTCnuCjL_MwmXWx_TYLrtw-4jUZRGPv;https://drive.google.com/open?id=10sEqFI113gk6SpcUDpCNL1dSwjVFtkNO;https://drive.google.com/open?id=10jW2rHSigk6jvDYYDY90qNoRtNWPGUDW;APPROVE;2023-11-01
POS16259;https://drive.google.com/open?id=1YLO2t6VxfxIve15P0PTk2pFy01YwC4E3;https://drive.google.com/open?id=1MTwKIceeNqJBtyixmusi2xMj0e64NUnn;https://drive.google.com/open?id=1KUsz4pnrVn025kvVTaVj-Qq2tbbzlOVw;APPROVE;2023-11-02
POS16343;https://drive.google.com/open?id=1XIMg_cHUwCzqRZ4hNwDqM-5iZBN_CoEt;https://drive.google.com/open?id=1I7VGBpvhmvJxjI3cnQuCV4A_pZInnsYQ;https://drive.google.com/open?id=1A4n4ZCnlYqBkYkve8EDgtc3oy54F20N1;APPROVE;2023-11-03
POS16242;https://drive.google.com/open?id=1xXF4hegmE6M5tZC7D3Esk3GgkXu2ZzIX;https://drive.google.com/open?id=17_FntzW2bU6ry5bnVvg42CkO-BCCQbkK;https://drive.google.com/open?id=1UnpRBoDDYULUOQbELe07MKUSjnauW26Q;APPROVE;2023-11-03
POS15307;https://drive.google.com/open?id=1PBZxoDxL_FPKK6NakDAlVTD0b_8tT2cT;https://drive.google.com/open?id=1lNb6AFEjlYpbNdpYh5dMubItVCzB57SB;https://drive.google.com/open?id=1NMLnrSoQjncGyPYuwkPL6fNy0CgUb2yY;APPROVE;2023-11-04
POS16288;https://drive.google.com/open?id=1hFKBFpLOJ4VR4-IakuDonBqfueHdd2Pc;https://drive.google.com/open?id=1rZQELph15hLu9-WmEC2pHjBjJ4MurKz3;https://drive.google.com/open?id=1ghFnHSFXgIgk6-PhvMHSmeVs_L_vhw9g;APPROVE;2023-11-05
POS16308;https://drive.google.com/open?id=14a6PRoMPg5hYj1sDjBrAvKgVkpPjh1qN;https://drive.google.com/open?id=1AjhlkDQH1ukVcjJmXb-blF4Wkcg4lbxd;https://drive.google.com/open?id=1_H-WtsFhkRoS4vp9aLgt9iTuiTrziwcW;APPROVE;2023-11-05
POS16237;https://drive.google.com/open?id=1myQUNvvtFnsPw47W-Sg23YB4WQ7BUImJ;https://drive.google.com/open?id=1GHG9e7V7yj5E93HN2IESggNxTYvynK64;https://drive.google.com/open?id=1hZmiKPwfk3j8WEzJp44TVpAWYex00u-u;REVISI;2023-11-06
POS16413;https://drive.google.com/open?id=1yGGl5CqFz1qcQcBCBr4bFWcnDwhLXEKY;https://drive.google.com/open?id=17E7AKG0kw3PdX1qZDM0RFQwoqbzoSXvj;https://drive.google.com/open?id=1YfnUgxC8az1CvJhmevUahqOKSUD9i298;REVISI;2023-11-07
POS16162;https://drive.google.com/open?id=1An5oa6n7TeIAJhVA-Jw1jYLqfLqFS8sC;https://drive.google.com/open?id=16lx1DYiyHTk6mHVqbG8NnfaRMv-N8-Bs;https://drive.google.com/open?id=1NT0uD71iwXWbsvncmnGyvJlcUmcr4kqi;APPROVE;2023-11-11
POS15700;https://drive.google.com/open?id=1LrEXvrBJZIIvQGXkSORG2jOW15PVXCbu;https://drive.google.com/open?id=121B27FwMn74ttWxo_7DSm1L0lhU-w8x4;https://drive.google.com/open?id=1Mjjw49hBawiVEoM-rFusChUnq-yYzddP;APPROVE;2023-11-11
POS14657;https://drive.google.com/open?id=1RDcH9k8UGZQbt2w-FIzD_Uh0w337L7Tm;https://drive.google.com/open?id=1om4liurNJUn1utaeMxg3Q-wOH0SBazw6;https://drive.google.com/open?id=1ZmTdkCDWzc9-Lf6M6fTPk2fpnho8ieeF;APPROVE;2023-11-11
POS15921;https://drive.google.com/open?id=1TDOSsjREsytZXtFdMqfj66KDSYKDAbYv;https://drive.google.com/open?id=1G_HfQgGUwArKTciAapM9dvhUffK0bOrv;https://drive.google.com/open?id=1ojWBoupNaElxqP-rtPynapBwSMAhqLr-;APPROVE;2023-11-11
POS16262;https://drive.google.com/open?id=1GKQAfM3W3QCKnp32uDKMkn6AL3KCAJJ1;https://drive.google.com/open?id=1NV216v2akuAadUay36bUSv-FXXes6JCB;https://drive.google.com/open?id=1LN1txsKjdD_mgyGI39LrVjo6LZcN1eri;APPROVE;2023-11-11
POS16245;https://drive.google.com/open?id=1Ps569UUJUgJTCU98lLGNlhGmaAlTckLb;https://drive.google.com/open?id=1fV_1bPPyQFCBDq1Wk1-kJ7YF-DMhvAbl;https://drive.google.com/open?id=1slgJljq2TOYBAwp4QC_S54fhDAfMkLM1;APPROVE;2023-11-17
POS16179;https://drive.google.com/open?id=1zi8XGgZ9hspn5pJ54n7-78PKx3Kcuhfm;https://drive.google.com/open?id=1gTQTd_49BDldxz6dQq7c_Kr2VAymnIpk;https://drive.google.com/open?id=1UXjLJFsph8j4d-dUcqKz9f0LIXDvOheV;APPROVE;2023-11-20
POS16540;https://drive.google.com/open?id=1RgW-NWGu8iU2bNwMMoRM8FCUYCM5_ljl;https://drive.google.com/open?id=1wDDBK3RrqE6IHnIMF0QkNdZQ5NMmEE1-;https://drive.google.com/open?id=1Og-9eqg3ZHxsXjYDyaGTuOrLU5nFiFiI;APPROVE;2023-11-20
POS16119;https://drive.google.com/open?id=1dpENnozubRowPrN7ci506UHhX17oxiDt;https://drive.google.com/open?id=1QoMnFD_1wRUyucJ_9nMCN94vjbtweS1s;https://drive.google.com/open?id=1p4jONObHaFlGW3vFxnQnTwqMkOLZACh7;APPROVE;2023-11-20
POS16120;https://drive.google.com/open?id=1foO2hRyoQYI18aXgckgFiMcRuimbTDtA;https://drive.google.com/open?id=10JHXVT2PicOPoShvYaV7p5mXAZS-WE19;https://drive.google.com/open?id=1-VMabI4m5VUeduCfSC9IAkoPuMpy6iK1;APPROVE;2023-11-20
POS15495;https://drive.google.com/open?id=1UlyIkEQAG9hgO4Td4bqhNyRnUGhuP_lh;https://drive.google.com/open?id=1_hWa_d_O-W6bvl3GMgNwHuCslGz7m9no;https://drive.google.com/open?id=1uclPLTOAcvYmtD0PKrEZu2ukkwA2SSk_;APPROVE;2023-11-20
POS16543;https://drive.google.com/open?id=1D4KMw0dfr3R6r3nCksu-e9Dqf1bfkxY9;https://drive.google.com/open?id=1x1BelTkEyr_2i54Q4IiMOMNmWK_sa9yk;https://drive.google.com/open?id=1w57SFeD8TKY0dw-58hZbzI-yaL_v4xrk;APPROVE;2023-11-20
POS16117;https://drive.google.com/open?id=1cWlKLy0v1TK-AZ9wEAsNS2Ab2X68e7l4;https://drive.google.com/open?id=1Tru6usKVN9e0SRcqYdxIi0G23ni3cnHe;https://drive.google.com/open?id=1PT4NZlKS7MYmgoCcHaojgM1OBnyHWiMC;APPROVE;2023-11-20
POS16559;https://drive.google.com/open?id=1_nyOAPdv_ezJ_ty_YIuozuKRUzNslMM8;https://drive.google.com/open?id=1ptEedgmHX83_KlKIJczsFMEd_BNz78Yf;https://drive.google.com/open?id=1BxzNGb4JBCQR1KHb1wIShIAkRTzywULs;REVISI;2023-11-20
POS16304;https://drive.google.com/open?id=13eMQS5bFeQwnlChQh2JvIbFHcFtSKGkM;https://drive.google.com/open?id=1ZJYqmede5AR87u4PcuKgTEb3GM5UoccF;https://drive.google.com/open?id=1vA0BB-h31fEn2UBeSGhLzL6YTrWCYZSI;APPROVE;2023-11-20
POS15803;https://drive.google.com/open?id=1UxIYFgQPQAeH0cRPifuAViWNZoR3kIe9;https://drive.google.com/open?id=1MY1KexJx6GWo3dBgKrD9Dm1XcCtNH6_J;https://drive.google.com/open?id=1FaXgEToky3gIDoibWPHf39rEUy6FVklj;APPROVE;2023-11-20
POS16265;https://drive.google.com/open?id=1LQGhE7Gpp2tdrQSneF8Fc_0m6J22Rmb2;https://drive.google.com/open?id=1GxqecedvYCV3GzA1lqhnOoZ9E2UEqqwb;https://drive.google.com/open?id=1vKXFTEzo3wdtxsmGOFtO5Lh1RjsOvanB;APPROVE;2023-11-26
POS16666;https://drive.google.com/open?id=1HIs_f9O5I-wmo1KSRoBKuX0G5cJEhgqa;https://drive.google.com/open?id=1uHqlfudN7iXgOelgoS8igUrr0kNNLTTq;https://drive.google.com/open?id=13FazNlt76YjVW-Con2rV6RHFkM_ycEjU;APPROVE;2023-11-27
POS16583;https://drive.google.com/open?id=1qiV4SygKQEaSV8EFdXTW5FEn4R_3HULn;https://drive.google.com/open?id=1isomlPPMP89POwGFeraGJlVHU9YWI5si;https://drive.google.com/open?id=1Z_b7Doks7rCLiXk04WPa03u5qhVZDEv7;APPROVE;2023-11-27
POS16377;https://drive.google.com/open?id=1hsg99WMbMJHOwMAI61g_uVd13IdsfnFl;https://drive.google.com/open?id=1jPA2QnbsfrnjpnYsX2M213rn0D5NIEpe;https://drive.google.com/open?id=1RgstZKioFZRP91NuMZ8BzVpCt5O5r2S4;APPROVE;2023-11-27
POS16567;https://drive.google.com/open?id=1kKf45nYRWFXApiZUsi51HdnRFmEmriSK;https://drive.google.com/open?id=1VyF40Wq6iR4B8FE6JfnrvjUhpu4qJIDE;https://drive.google.com/open?id=1k0pmilN0ZZgEidk4sSMcEPY0kwFyLk2h;APPROVE;2023-11-27
POS16534;https://drive.google.com/open?id=1FWYC92ivyEYr7qALpUVToXeumt41QFJO;https://drive.google.com/open?id=1EuRJ68CC2CBopjUJE3kCOVbJy79L7B5K;https://drive.google.com/open?id=14vZfB5G5yA_p7w7Yb_iprQ41ClE2Nw9P;APPROVE;2023-11-27
POS16375;https://drive.google.com/open?id=1HtMd-c14Wxl9C1o3CFIT8kWQNNVRB8jb;https://drive.google.com/open?id=1kmcMYpkOOlH9F_fGfzKrpR0RHLH2-ue5;https://drive.google.com/open?id=1_R7xbdNvUIZx1hy6RHPQTVjRpeBKSB-m;APPROVE;2023-11-28
POS16334;https://drive.google.com/open?id=1hpsz6Fy-twMq1XE5IloRYR89JbzNiBVR;https://drive.google.com/open?id=1nJro3uXPe9VVsn3aEC2EYwypeE6BBCEQ;https://drive.google.com/open?id=1YBUUAswTj0wDmyW8tZhtRo35TFK0Wbdu;APPROVE;2023-11-28
POS15854;https://drive.google.com/open?id=1jI872Esee8NhAOKxisSjL7koX9P9KOPp;https://drive.google.com/open?id=12wJtYlseVITowBnwV5wiJzQlscoRx97K;https://drive.google.com/open?id=1ic1Bd_vO0x7vTRWGffriXuxjU1_waswS;APPROVE;2023-11-28
POS16358;https://drive.google.com/open?id=1eTmbb7h9ikgwSJX0gG2K5MNAsXBHAU9A;https://drive.google.com/open?id=19p4yisVmVg5qTjX117SGkJkH7WvnELPD;https://drive.google.com/open?id=10sPW8_wB4vu1zj06CE7mUA9EESaYYHeS;APPROVE;2023-11-28
POS16396;https://drive.google.com/open?id=1yDD0nqvyAKrl8GbjKSTY7EtaQ0SlvV9i;https://drive.google.com/open?id=1nsYsE_gVwEeeSd0yViKYnonqd66hJc2M;https://drive.google.com/open?id=1TxIhCio1D8rVuev-gV0gcV7lGSb076Cm;APPROVE;2023-11-30
POS16319;https://drive.google.com/open?id=15u7aOV8oFWXKxFk6mP7gQgho9haueeyv;https://drive.google.com/open?id=1iQJ51TBUsb3szTS5ylP5bLX5BvekcW54;https://drive.google.com/open?id=1f9vXrhsLyZlL0u5SAyvQwPO6FBth30L_;APPROVE;2023-12-01
POS16386;https://drive.google.com/open?id=1vdMPT2GpAenJ14it5uaXsqW0_4nc8-99;https://drive.google.com/open?id=1lXYTQZ9OTRVDg1x_c6h9GumBLZwtoukq;https://drive.google.com/open?id=1xLe_RNrbX-ZQPOPDJeYHdbce5zDHd-5S;APPROVE;2023-12-01
POS16080;https://drive.google.com/open?id=1MVPu-5M_q-6FD6QfXsAebj0OCNyOZqG3;https://drive.google.com/open?id=1Z9dJRAvtx2o4HNWUHeUbqB1oP-FlNOpL;https://drive.google.com/open?id=1CPUquilFPat-iG0_cJQIW6lPPhMn4NzD;APPROVE;2023-12-01
POS16364;https://drive.google.com/open?id=17OH9y-Mv85VfZXUitvd7cvkFiEszsRTC;https://drive.google.com/open?id=1OEgRIXwI4rUCe1XkCrUH6W5yC8Rj-_C5;https://drive.google.com/open?id=1h_CIQPhybi8o0ORkE7fEccQgAVk28GLJ;APPROVE;2023-12-01
POS16310;https://drive.google.com/open?id=1vCjPYYebWa2CI2BC6RvEzNnSSgMKvYM_;https://drive.google.com/open?id=1cDg_r5SWm22-Xh1bITJciku6DqXl-JWT;https://drive.google.com/open?id=1Hxdhkm05xzfxMGtrovbBQJMHeLogEBig;APPROVE;2023-12-01
POS16330;https://drive.google.com/open?id=1Oc7mxDO-_Z8YA7I0YVehRGnnFP5GAeJu;https://drive.google.com/open?id=16S_demk7WbhiPSysYc9yl4ViqyvTdx;https://drive.google.com/open?id=1LvE5eR-RD5OqZk5_iWOjR4YdYxrixlhl;APPROVE;2023-12-01
POS16575;https://drive.google.com/open?id=1MmNQ2p_4I7CXGUHwpCiCuhRzVcsA6CCA;https://drive.google.com/open?id=19a03Gfz9l2SvOUCSbpbOZPJc6X2k801n;https://drive.google.com/open?id=1OuKR0IRJv_3IXP2GIzx6nhFUBPtgYepM;APPROVE;2023-12-01
POS16388;https://drive.google.com/open?id=1vYN1nRBZL0WnHu6cmHiUh1nd77v5Soha;https://drive.google.com/open?id=1S5Fg0IAloK9miEaGIZ3lkjFqfv6I954Y;https://drive.google.com/open?id=1C5z3UZ9QSnp8gmcm---0jagQnE7KGwUv;APPROVE;2023-12-01
POS16431;https://drive.google.com/open?id=1bKLOks-vUhNzRylPa27-Vu3yaLaUAJkU;https://drive.google.com/open?id=1UnUjCJWMl5VvLImrPvPpeGJJkaJKMZus;https://drive.google.com/open?id=1w4NnPUk586bC5jOJW807JmaXzFGxWL7P;REVISI;2023-12-01
POS16609;https://drive.google.com/open?id=1bNNe_P2Fc3cZVTy4JWd-VXgyaf0xNW6J;https://drive.google.com/open?id=1gM64fMe9JPDRMLxQKbJ0ET40LjS-B1dU;https://drive.google.com/open?id=1K_t5H-Dv3YDtKUMC3FX7d-OJj4N5aADE;APPROVE;2023-12-02
POS16642;https://drive.google.com/open?id=1NFTrB9YImUeEws_r3VfPqTD4K10l6hMy;https://drive.google.com/open?id=1b2KaRe_oN23fPZ9Vdq8rrLpedvK8rpFK;https://drive.google.com/open?id=1Ojb_1hVNGfIeosp4QmiHALREyuwfJ5Ka;APPROVE;2023-12-02
POS16342;https://drive.google.com/open?id=1PyWW6BpJxWOjYoBZR1984GPUhh1FrbBJ;https://drive.google.com/open?id=1y9x8EJL2_Q6MkIk3kN3lJIm6sltQL2RN;https://drive.google.com/open?id=1JxMzy18bpBLPs7AGA5CtDm2RR7VQj1Yr;APPROVE;2023-12-04
POS16409;https://drive.google.com/open?id=1Gi4IL1qhum73odpKDy6npcHErNZ43esT;https://drive.google.com/open?id=1bopfe1cCdC0xKMYpfYw_f5jJTxFiAK-g;https://drive.google.com/open?id=1wmVzWFHlw7h_kdwHPlkhhrXmIPFcb1KY;REVISI;2023-12-04
POS16512;https://drive.google.com/open?id=1Q1jMI1yjB_-xYTEABrQGks-ikW11qaw4;https://drive.google.com/open?id=1Sy85QxYobMh3MX6seBHFwRdyZDPohDOL;https://drive.google.com/open?id=1lcXjlsEgM77630oqJhVg0l1HlHXJvJsI;APPROVE;2023-12-05
POS16083;https://drive.google.com/open?id=1KOgO_JParpN3qe0psjTsN4FZYI9CdSDt;https://drive.google.com/open?id=1MhmL3GZYmVLDEKPFdsg6HYv72xPSugLC;https://drive.google.com/open?id=1Xsok4rReCjZulsgjN094rNUoP3pVPgDS;APPROVE;2023-12-05
POS16539;https://drive.google.com/open?id=1UZL5Th3Cc7hH6NWeCl30xT5_LdXwMDY4;https://drive.google.com/open?id=1d4M4BtkzDdYuk2BNXTpMCfHy42IS-6xp;https://drive.google.com/open?id=1vmf57ac_K7AkNc30ApGyZHuPawY4ui-l;APPROVE;2023-12-05
POS16532;https://drive.google.com/open?id=1uQABTmKz1DFjSIQxekGi5reI_UM9qAKQ;https://drive.google.com/open?id=1tiEFOJ0OJOlyDO10fIWP54LWUvXNvPPb;https://drive.google.com/open?id=1fSCpc4FLunHc7BAk5z2NrxUNTBN65mdn;APPROVE;2023-12-06
POS16640;https://drive.google.com/open?id=10uzDRMJk_LpnkV5Lae0fNs0MOomHut-r;https://drive.google.com/open?id=1OUn0ZI6VELxV7yxKRwrfdNAevaVzSDKC;https://drive.google.com/open?id=1Fe0XEcdYhUJwEVcdWYWe9oDIrjVXHTOj;APPROVE;2023-12-06
POS15852;https://drive.google.com/open?id=11gmyJXn8d_ClBNXHRj1YFX1gzbAvjUax;https://drive.google.com/open?id=1wTb-6f-zgpTlL4xYbQLLe2NThSLusveN;https://drive.google.com/open?id=15xLtAjKr49NEsSmjgEHfnVFpdK-wOFqh;APPROVE;2023-12-06
POS16309;https://drive.google.com/open?id=1g2yu45J3bpl4N7rBACh5EfybwjirNuSA;https://drive.google.com/open?id=1xhJ192J5zRmlaY96QGDShukcPmIUSd0Z;https://drive.google.com/open?id=1mO1yPLVRVKVmyenwkg9v3h-WvOxvc_oU;APPROVE;2023-12-06
POS16316;https://drive.google.com/open?id=1ruYV6CeKCiBouEd5VVQNTaEVlAcII_FM;https://drive.google.com/open?id=1lbJgZm9AVxDujgGXOgOlj6f4bXAYnB;https://drive.google.com/open?id=1Sw-Tt_pf4QC-LVva1VZBuUgtDBl0kBlI;APPROVE;2023-12-06
POS16617;https://drive.google.com/open?id=1N-LyVvX5kyc8I926JpW19-fU0xm2GYu3;https://drive.google.com/open?id=15UDn3X_8kctdElFVWK3nrnz9FCQS8UjQ;https://drive.google.com/open?id=1moDxGVdxrFhu3-_DldedMNyVXX0tLUgg;APPROVE;2023-12-06
POS16489;https://drive.google.com/open?id=1XaY0UmTgEiSGXd_xNkFyqQm2AHL10spd;https://drive.google.com/open?id=1E8pmj9SRBL5HMXHredn584nCayFYzi1-;https://drive.google.com/open?id=1ayIr8_fauHHEHDkgPoUpYbaCPPaIwTrH;APPROVE;2023-12-06
POS16414;https://drive.google.com/open?id=1Y_P8f7f6T5DpXQvyi8kE024Hb5fE4B6k;https://drive.google.com/open?id=1qnKA0_xTUQMSXtaYoGN31MKf9StE-Jv9;https://drive.google.com/open?id=1QB24LmaqUf-GsQOVFjduMQDe-vCY5uD2;APPROVE;2023-12-06
POS16312;https://drive.google.com/open?id=17iBVnFYdBQGlIwwVcXivSZ7-7srklZp3;https://drive.google.com/open?id=1h6KWDqh9lEzze4Ft7oGWyF5wo-YXGDo-;https://drive.google.com/open?id=1RH28xtAVEWu90_esJQLlXcNegt748jib;APPROVE;2023-12-06
POS16633;https://drive.google.com/open?id=1ELGX_ro__E1FBvB6R4bAQPIEN60_2OP1;https://drive.google.com/open?id=1n8u1JTy-hoxU7UfxvJAAlzcEezb4-FWD;https://drive.google.com/open?id=13Ijf6dq5xmvEbZmJ5olR1TeNjjexPdpF;APPROVE;2023-12-06
POS16682;https://drive.google.com/open?id=18UNo7TllQYx5yHSeG0mWSeGZM91bfbtK;https://drive.google.com/open?id=1PVU4v-TyMmCddKfmduSzwX1wQk8ll5IH;https://drive.google.com/open?id=1y9ybBUMoOVaiaoMPgGTUUNmKRJhjkCGr;APPROVE;2023-12-06
POS16608;https://drive.google.com/open?id=1RNTSsKlLnOoN2d3w2o1eBJyHX6vLtoVz;https://drive.google.com/open?id=1zMuj-LOGAwSZjXMhRqP5gBpC0PSuVplD;https://drive.google.com/open?id=1tBGPewnyXm6wrKa9sSzlYGMRiQCmbWzm;APPROVE;2023-12-06
POS16675;https://drive.google.com/open?id=1T2-DU96Pj-nxmqQakZk1Sd9jiUxLnb6G;https://drive.google.com/open?id=1p6sPZO8R2JtG0T2DhG_S7Ehw0CAiYqTC;https://drive.google.com/open?id=11TNpsFu-yuhyhgqwVnI0xLIGcGU9XqTY;APPROVE;2023-12-06
POS16353;https://drive.google.com/open?id=1Od1zfsFrBJUVtsGno2RjYyu7vcWo8FrY;https://drive.google.com/open?id=1EHOku4z9ukU3pugm5YG2oWOPTF1zeOz1;https://drive.google.com/open?id=1QoMzOprDLyUBMqHA_t3_xPSy5n7GqGf7;REVISI;2023-12-06
POS16391;https://drive.google.com/open?id=1on3fNdtOEoa-395UAYUGItCccWPeK2Cm;https://drive.google.com/open?id=1OUqzvTImBYmCKArwJGTtoMnvYbAazwSm;https://drive.google.com/open?id=1Z8HLuMIfMx1_1g3MnEKqSsmgalGRcaus;APPROVE;2023-12-07
POS16344;https://drive.google.com/open?id=1YDtCgEfK98VOmMzadwCU6z-506UxHnvG;https://drive.google.com/open?id=1kxWqyIzIKx_T_G3-hA_1OYAlaXbhtx_z;https://drive.google.com/open?id=1VISNRKYMoyJVAoq__wEx1D8UqlR9IXvT;APPROVE;2023-12-07
POS16598;https://drive.google.com/open?id=1oWau1RJfTlP7iXVB9EA9VMaAh1VpGZvf;https://drive.google.com/open?id=1X9ZPHFVBvE15gz8VtOvSumybLDWpxQCU;https://drive.google.com/open?id=1OfL5Y-DE-L2SXtNyKy_RmrwCCVzpVbTn;APPROVE;2023-12-07
POS16450;https://drive.google.com/open?id=1Oz_2hDhzx8xW9yiXjtJXgKVoaWbdeJyJ;https://drive.google.com/open?id=1HE-Q9psaUj3R4CyMSpw3h4AiQ9jLh8kh;https://drive.google.com/open?id=1gb0vYNzPcjCaPyduHcV9sm-tYTdYnmaD;APPROVE;2023-12-07
POS16420;https://drive.google.com/open?id=1Hj5wznCpRi5dgUcZqWL-4Leo8z73pvdx;https://drive.google.com/open?id=1Y2GfFJHT-tm_UjDNIEGmWgCU23tqleov;https://drive.google.com/open?id=1-UFszCe4Kljy1fFmrJVDBhNg8rslHEJu;APPROVE;2023-12-07
POS16339;https://drive.google.com/open?id=1CzaTOGhqSOXOa5y4z_On5eWU76zKiQkl;https://drive.google.com/open?id=1C7mjk20uKWTtAWzcFOLZwpjXnfXpgD-g;https://drive.google.com/open?id=14mmJ26nc_AN0Go_BuhJ7wNJo2Tq2mwMk;APPROVE;2023-12-07
POS16409;https://drive.google.com/open?id=1sSCz00yfx5E-3ILWRfjnV6BKRJczPSCi;https://drive.google.com/open?id=14-3l524vx42laqGXha3ZlHz01rB_sUdB;https://drive.google.com/open?id=16xXfF-xWMNKg_o9vFcaxeXLAv2yNjXrm;APPROVE;2023-12-07
POS16595;https://drive.google.com/open?id=1m18zusxhPTu2NM0sP08NYL5smfxopPoY;https://drive.google.com/open?id=1HwMeooZy1y63iXzcek1542_m__TQr07J;https://drive.google.com/open?id=17IrHH0Y5yjERuNauCiDJR75WniPcsEsn;APPROVE;2023-12-08
POS16257;https://drive.google.com/open?id=1ovElcYch-Xe9q3X3HjyctkbUDTkIjrFi;https://drive.google.com/open?id=113p-brTJvw0eeKSwAICtjTO88F-kDlQV;https://drive.google.com/open?id=10r6YgFlSkA768iJlvkmkzPr4YqHeA2p7;APPROVE;2023-12-08
POS16363;https://drive.google.com/open?id=1qjXawCdXlIqfwj23hwTIycmL-M-OrXLD;https://drive.google.com/open?id=1uhbyo_YZKYfVF62jpWcMZuej0byXMZ6-;https://drive.google.com/open?id=1bxTLNI-tR-lvGYaY1fFZu1eexmdvT9LJ;APPROVE;2023-12-08
POS16323;https://drive.google.com/open?id=14sphOTjqapuxwY6In4Oiv8Pg5z4iD53_;https://drive.google.com/open?id=1ul0LFB8bqke50TXcTrmKTOQvcyGbAa77;https://drive.google.com/open?id=1-n-Tfv3qKLwF_par6yLkml8BpCPlUrcl;APPROVE;2023-12-08
POS16331;https://drive.google.com/open?id=1ytY_80fez-n5sHyvCgH7me_hSOH2y26m;https://drive.google.com/open?id=1KHk13v6dNTkcRL6-FTyvucHmmKvSythh;https://drive.google.com/open?id=1wnTp-cjXD5CtN21_AAo_SHBU-iRillGY;APPROVE;2023-12-08
POS16607;https://drive.google.com/open?id=1TFjiAdo7kCHwx4jL3o-0MMsb6Pydab_T;https://drive.google.com/open?id=1R3HMRjKHWgv5fYTGXRNTvql3cKh-ImvE;https://drive.google.com/open?id=1qTfI_1WY2trvGn1QhHczTwLCbmesdY;APPROVE;2023-12-08
POS14367;https://drive.google.com/open?id=1cZET4W2sGXe2xUedAGLmrVymzF_kEX1O;https://drive.google.com/open?id=1sZLe-E2aePDxbIRBYMsGDRPde10glQ;https://drive.google.com/open?id=1znBWU6h8xcgLVbulHJZ71nnv0lcg0jQX;APPROVE;2023-12-08
POS16290;https://drive.google.com/open?id=1VaaXuiAzCbutneK6iaGpW6B52bGyjWGb;https://drive.google.com/open?id=1q8kD_v8MGs3XJ0CjjUxNTycCCc0VdWGf;https://drive.google.com/open?id=1BzDJxrHxwpMckd2n_AUGmjPdR1D2lz-r;APPROVE;2023-12-08
POS16592;https://drive.google.com/open?id=1NO63BDd6vVYJjR3O0HyB49W4sp6HpKnI;https://drive.google.com/open?id=1yRoRaCw2TpJdOqHo68r1eYGIRU3xl7q_;https://drive.google.com/open?id=194wm_nwQqn6xEGQScQdMzkaqylasdGmu;APPROVE;2023-12-08
POS16144;https://drive.google.com/open?id=1tmIwTzjfQbSK07c9vwH866sk-3GG-2Mn;https://drive.google.com/open?id=1yiySXhPGa5sdsfnnlvEqIU2XNkcPSUYh;https://drive.google.com/open?id=1lpwgy8kzOZMKy6_nQei5zGHoscd8BEcJ;APPROVE;2023-12-09
POS16600;https://drive.google.com/open?id=1zSVaAJSXOYy4v3Y3BzBWjXvFM_cOsvkm;https://drive.google.com/open?id=1Ps85TvLrtUKByxXpfFyGHfc5tNUJ8Xxs;https://drive.google.com/open?id=1ZqEk2jtGFBvQmEwhDE7y8WfvEdrT4CfS;APPROVE;2023-12-11
POS16493;https://drive.google.com/open?id=1F3wbvHub8X4KWpjrEIgqHzu1JHK6ZR6L;https://drive.google.com/open?id=1civk1JfTvu0ulAZf16YRQVx4V0F5akWf;https://drive.google.com/open?id=1dOTIxQV9XUOVCVn-D-GSlLOxoFGB8X7-;APPROVE;2023-12-11
